100;0.0094299999999999999997557834606476401262398212566040456295013427734375
600;0.0372650000000000000016132928326584305978030897676944732666015625
1000;0.07485199999999999999670229067216808971352293156087398529052734375
1200;0.130671000000000000001933349313976151506722089834511280059814453125
1400;0.18713399999999999999411581796948667033575475215911865234375
1600;0.2619959999999999999899420732862864724665996618568897247314453125
1800;0.32959400000000000000954618328830036944054882042109966278076171875
2000;0.417132999999999999987156107383867720272974111139774322509765625
2200;0.513427000000000000024501234374696423401474021375179290771484375
2400;0.6128419999999999999754606017088320868424489162862300872802734375
2600;0.7252819999999999999915588355658968566785915754735469818115234375
2800;0.8414809999999999999792214822047498046231339685618877410888671875
3000;0.97378999999999999999215904988858483193325810134410858154296875
3200;1.1174950000000000000476008121808035866706632077693939208984375
6600;4.71680199999999999992128518755407640128396451473236083984375
6800;5.002763999999999999963862240548451154609210789203643798828125
7000;5.3085510000000000001806055305308973402134142816066741943359375
7200;5.59303699999999999990796251125857452279888093471527099609375
7400;5.90243400000000000005240252676230738870799541473388671875
7600;6.3426479999999999998851196725269119269796647131443023681640625
7800;6.5844230000000000002126354647913331064046360552310943603515625
8000;6.88583600000000000014577228313328305375762283802032470703125
8200;7.2380510000000000000140720768371238591498695313930511474609375
8400;7.6220479999999999998032407244608066321234218776226043701171875
8600;8.076848999999999999775679437874487121007405221462249755859375
8800;8.984003000000000000065114580394265431095845997333526611328125
9000;9.08470399999999999977873255119220630149357020854949951171875
9200;9.116403999999999999657995797264220527722500264644622802734375
9400;9.479922999999999999772015701893224104424007236957550048828125
9600;9.89735499999999999987121412914348184131085872650146484375
9800;10.29863600000000000041222580904332062345929443836212158203125
10000;10.978177999999999999748701018376095817075110971927642822265625
12000;11.371330000000000000348610029732299153693020343780517578125
14000;11.927241000000000000109967590589121755328960716724395751953125
16000;12.486857999999999999964084285153376185917295515537261962890625
18000;13.257668999999999999601929534520650122431106865406036376953125
20000;14.128876000000000000104971586978308550897054374217987060546875
22000;15.370826000000000000240973907494890227098949253559112548828125
24000;16.12749599999999999995481392289775612880475819110870361328125
26000;17.2070910000000000007747136265834342339076101779937744140625
28000;18.78428100000000000070754513359361226321198046207427978515625
30000;22.16217499999999999971134201359745929948985576629638671875
32000;23.110201000000000000345057316053498652763664722442626953125
34000;24.7087199999999999992794652570182734052650630474090576171875
36000;26.10437800000000000029409807922320396755822002887725830078125
38000;26.7989950000000000003563815909046752494759857654571533203125
40000;28.4494919999999999991879828797891605063341557979583740234375
42000;31.34368300000000000064825922407862890395335853099822998046875
44000;32.51015800000000000036237679523765109479427337646484375
46000;33.64261000000000000065281113847959204576909542083740234375
