100;0.000204000000000000000006567893473009844829135772670269943773746490478515625
600;0.00037099999999999999999338975487962744015391081120469607412815093994140625
1000;0.0005359999999999999999913060538293818613198027378530241549015045166015625
3000;0.0392639999999999999986109201766115717191496514715254306793212890625
5000;0.15180200000000000000476875483546024270253838039934635162353515625
7000;0.47410099999999999998930889921755493787713930942118167877197265625
9000;0.5516049999999999999922110915928641361460904590785503387451171875
10000;0.7733310000000000000133955346814929043830488808453083038330078125
12000;2.13250900000000000004962696920074449735693633556365966796875
14000;2.50317099999999999999054922650287835494964383542537689208984375
16000;3.5386079999999999999571453912494689575396478176116943359375
18000;4.3445109999999999999577282583373971647233702242374420166015625
20000;5.3580780000000000000241751063612127836677245795726776123046875
22000;5.9360839999999999998421540414739183688652701675891876220703125
24000;0.923600999999999999995163590948976661820779554545879364013671875
26000;7.996900999999999999807986927891079176333732903003692626953125
28000;9.186535000000000000287825319134071833104826509952545166015625
30000;10.38891799999999999981614706712207407690584659576416015625
32000;11.763961000000000000319244630730963763198815286159515380859375
34000;13.2394230000000000004034550471487818867899477481842041015625
36000;14.767170000000000000366096042370145369204692542552947998046875
38000;16.41545499999999999964084285153376185917295515537261962890625
40000;18.02783700000000000063238303482648916542530059814453125
42000;19.90378900000000000035382807794803738943301141262054443359375
44000;21.68060400000000000064748206796139129437506198883056640625
46000;23.6244350000000000004696243394164412165991961956024169921875
48000;14.4129560000000000001552091788425968843512237071990966796875
50000;27.729269000000000000571986902286880649626255035400390625
52000;29.9540930000000000001103561686477405601181089878082275390625
54000;32.24099500000000000088373752760162460617721080780029296875
56000;34.6912489999999999988611332213395144208334386348724365234375
58000;38.0035420000000000000095479180117763462476432323455810546875
60000;39.8284259999999999991848742553202100680209696292877197265625
62000;42.7434260000000000000175415237890774733386933803558349609375
64000;45.1938950000000000013777867735598192666657269001007080078125
66000;47.7628379999999999987181364957677942584268748760223388671875
68000;54.535821999999999999675370787599604227580130100250244140625
70000;58.47545400000000000162447832963152904994785785675048828125
72000;65.275336999999999998411936985576176084578037261962890625
74000;61.3190780000000000005133671265866723842918872833251953125
